Sum of 8.71,Column Labels,,,,,,,,,,
Row Labels,DO,EC,GRV,MapLocation,ORP,PH,Sal,TDS,Temp,(blank),Grand Total
2017-04-01T21:34:22.870016,8.91,,,,,,,,,,8.91
2017-04-01T21:34:22.870044,,,,,,,,,,,
2017-04-01T21:34:22.870054,,,,,,5.934,,,,,5.934
2017-04-01T21:34:22.870062,,2855,,,,,,,,,2855
2017-04-01T21:34:22.870069,,,,,,,,,31.1,,31.1
2017-04-01T21:34:22.870075,,,,,,,,1541,,,1541
2017-04-01T21:34:22.870081,,,,,,,1.47,,,,1.47
2017-04-01T21:34:22.870087,,,1.001,,,,,,,,1.001
2017-04-01T21:34:22.870093,,,,0,,,,,,,0
2017-04-01T21:34:35.198552,8.95,,,,,,,,,,8.95
2017-04-01T21:34:35.198596,,,,,,,,,,,
2017-04-01T21:34:35.198609,,,,,,5.929,,,,,5.929
2017-04-01T21:34:35.198619,,2855,,,,,,,,,2855
2017-04-01T21:34:35.198628,,,,,,,,,31.1,,31.1
2017-04-01T21:34:35.198637,,,,,,,,1541,,,1541
2017-04-01T21:34:35.198645,,,,,,,1.47,,,,1.47
2017-04-01T21:34:35.198653,,,1.001,,,,,,,,1.001
2017-04-01T21:34:35.198661,,,,0,,,,,,,0
2017-04-01T21:34:47.197194,8.93,,,,,,,,,,8.93
2017-04-01T21:34:47.197226,,,,,,,,,,,
2017-04-01T21:34:47.197238,,,,,,5.934,,,,,5.934
2017-04-01T21:34:47.197248,,2854,,,,,,,,,2854
2017-04-01T21:34:47.197257,,,,,,,,,31.1,,31.1
2017-04-01T21:34:47.197264,,,,,,,,1541,,,1541
2017-04-01T21:34:47.197272,,,,,,,1.47,,,,1.47
2017-04-01T21:34:47.197292,,,1.001,,,,,,,,1.001
2017-04-01T21:34:47.197300,,,,0,,,,,,,0
2017-04-01T21:34:58.742264,8.92,,,,,,,,,,8.92
2017-04-01T21:34:58.742296,,,,,,,,,,,
2017-04-01T21:34:58.742309,,,,,,5.933,,,,,5.933
2017-04-01T21:34:58.742318,,2852,,,,,,,,,2852
2017-04-01T21:34:58.742330,,,,,,,,,31.1,,31.1
2017-04-01T21:34:58.742339,,,,,,,,1540,,,1540
2017-04-01T21:34:58.742347,,,,,,,1.47,,,,1.47
2017-04-01T21:34:58.742356,,,1.001,,,,,,,,1.001
2017-04-01T21:34:58.742363,,,,0,,,,,,,0
2017-04-01T21:35:11.084797,8.85,,,,,,,,,,8.85
2017-04-01T21:35:11.084826,,,,,,,,,,,
2017-04-01T21:35:11.084838,,,,,,5.928,,,,,5.928
2017-04-01T21:35:11.084847,,2854,,,,,,,,,2854
2017-04-01T21:35:11.084856,,,,,,,,,31.1,,31.1
2017-04-01T21:35:11.084863,,,,,,,,1541,,,1541
2017-04-01T21:35:11.084871,,,,,,,1.47,,,,1.47
2017-04-01T21:35:11.084878,,,1.001,,,,,,,,1.001
2017-04-01T21:35:11.084885,,,,0,,,,,,,0
2017-04-01T21:35:23.009975,8.92,,,,,,,,,,8.92
2017-04-01T21:35:23.010008,,,,,,,,,,,
2017-04-01T21:35:23.010022,,,,,,5.926,,,,,5.926
2017-04-01T21:35:23.010031,,2855,,,,,,,,,2855
2017-04-01T21:35:23.010040,,,,,,,,,30.85,,30.85
2017-04-01T21:35:23.010304,,,,,,,,1542,,,1542
2017-04-01T21:35:23.010324,,,,,,,1.47,,,,1.47
2017-04-01T21:35:23.010334,,,1.001,,,,,,,,1.001
2017-04-01T21:35:23.010342,,,,0,,,,,,,0
2017-04-01T21:35:34.621115,8.94,,,,,,,,,,8.94
2017-04-01T21:35:34.621156,,,,,,,,,,,
2017-04-01T21:35:34.621170,,,,,,5.932,,,,,5.932
2017-04-01T21:35:34.621180,,2849,,,,,,,,,2849
2017-04-01T21:35:34.621189,,,,,,,,,31.1,,31.1
2017-04-01T21:35:34.621198,,,,,,,,1538,,,1538
2017-04-01T21:35:34.621206,,,,,,,1.47,,,,1.47
2017-04-01T21:35:34.621213,,,1.001,,,,,,,,1.001
2017-04-01T21:35:34.621221,,,,0,,,,,,,0
2017-04-01T21:35:46.528837,8.94,,,,,,,,,,8.94
2017-04-01T21:35:46.528870,,,,,,,,,,,
2017-04-01T21:35:46.528883,,,,,,5.929,,,,,5.929
2017-04-01T21:35:46.528891,,2855,,,,,,,,,2855
2017-04-01T21:35:46.528898,,,,,,,,,31.1,,31.1
2017-04-01T21:35:46.528906,,,,,,,,1542,,,1542
2017-04-01T21:35:46.528913,,,,,,,1.47,,,,1.47
2017-04-01T21:35:46.528919,,,1.001,,,,,,,,1.001
2017-04-01T21:35:46.528927,,,,0,,,,,,,0
2017-04-01T21:35:58.521210,8.92,,,,,,,,,,8.92
2017-04-01T21:35:58.521245,,,,,,,,,,,
2017-04-01T21:35:58.521259,,,,,,5.927,,,,,5.927
2017-04-01T21:35:58.521271,,2855,,,,,,,,,2855
2017-04-01T21:35:58.521280,,,,,,,,,31.1,,31.1
2017-04-01T21:35:58.521336,,,,,,,,1541,,,1541
2017-04-01T21:35:58.521349,,,,,,,1.47,,,,1.47
2017-04-01T21:35:58.521358,,,1.001,,,,,,,,1.001
2017-04-01T21:35:58.521366,,,,0,,,,,,,0
2017-04-01T21:36:10.995370,8.98,,,,,,,,,,8.98
2017-04-01T21:36:10.995398,,,,,,,,,,,
2017-04-01T21:36:10.995409,,,,,,5.927,,,,,5.927
2017-04-01T21:36:10.995419,,2849,,,,,,,,,2849
2017-04-01T21:36:10.995427,,,,,,,,,31.1,,31.1
2017-04-01T21:36:10.995435,,,,,,,,1538,,,1538
2017-04-01T21:36:10.995443,,,,,,,1.47,,,,1.47
2017-04-01T21:36:10.995450,,,1.001,,,,,,,,1.001
2017-04-01T21:36:10.995457,,,,0,,,,,,,0
2017-04-01T21:36:22.509295,9.01,,,,,,,,,,9.01
2017-04-01T21:36:22.509331,,,,,,,,,,,
2017-04-01T21:36:22.509343,,,,,,5.933,,,,,5.933
2017-04-01T21:36:22.509352,,2854,,,,,,,,,2854
2017-04-01T21:36:22.509360,,,,,,,,,31.1,,31.1
2017-04-01T21:36:22.509369,,,,,,,,1541,,,1541
2017-04-01T21:36:22.509379,,,,,,,1.47,,,,1.47
2017-04-01T21:36:22.509389,,,1.001,,,,,,,,1.001
2017-04-01T21:36:22.509396,,,,0,,,,,,,0
2017-04-01T21:36:34.485893,9.02,,,,,,,,,,9.02
2017-04-01T21:36:34.485929,,,,,,,,,,,
2017-04-01T21:36:34.485943,,,,,,5.93,,,,,5.93
2017-04-01T21:36:34.485953,,2855,,,,,,,,,2855
2017-04-01T21:36:34.485963,,,,,,,,,31.1,,31.1
2017-04-01T21:36:34.485972,,,,,,,,1542,,,1542
2017-04-01T21:36:34.485981,,,,,,,1.47,,,,1.47
2017-04-01T21:36:34.485990,,,1.001,,,,,,,,1.001
2017-04-01T21:36:34.485999,,,,0,,,,,,,0
2017-04-01T21:36:46.500609,9.09,,,,,,,,,,9.09
2017-04-01T21:36:46.500640,,,,,,,,,,,
2017-04-01T21:36:46.500651,,,,,,5.931,,,,,5.931
2017-04-01T21:36:46.500987,,2853,,,,,,,,,2853
2017-04-01T21:36:46.501001,,,,,,,,,31.1,,31.1
2017-04-01T21:36:46.501010,,,,,,,,1541,,,1541
2017-04-01T21:36:46.501017,,,,,,,1.47,,,,1.47
2017-04-01T21:36:46.501025,,,1.001,,,,,,,,1.001
2017-04-01T21:36:46.501032,,,,0,,,,,,,0
2017-04-01T21:36:58.434598,9.1,,,,,,,,,,9.1
2017-04-01T21:36:58.434632,,,,,,,,,,,
2017-04-01T21:36:58.434647,,,,,,5.931,,,,,5.931
2017-04-01T21:36:58.434657,,2855,,,,,,,,,2855
2017-04-01T21:36:58.434666,,,,,,,,,31.1,,31.1
2017-04-01T21:36:58.434675,,,,,,,,1542,,,1542
2017-04-01T21:36:58.434684,,,,,,,1.47,,,,1.47
2017-04-01T21:36:58.434693,,,1.001,,,,,,,,1.001
2017-04-01T21:36:58.434702,,,,0,,,,,,,0
2017-04-01T21:37:10.763743,9.17,,,,,,,,,,9.17
2017-04-01T21:37:10.763805,,,,,,,,,,,
2017-04-01T21:37:10.763828,,,,,,5.933,,,,,5.933
2017-04-01T21:37:10.763839,,2855,,,,,,,,,2855
2017-04-01T21:37:10.763848,,,,,,,,,31.1,,31.1
2017-04-01T21:37:10.763858,,,,,,,,1541,,,1541
2017-04-01T21:37:10.763867,,,,,,,1.47,,,,1.47
2017-04-01T21:37:10.763875,,,1.001,,,,,,,,1.001
2017-04-01T21:37:10.763883,,,,0,,,,,,,0
2017-04-01T21:37:22.284543,9.16,,,,,,,,,,9.16
2017-04-01T21:37:22.284571,,,,,,,,,,,
2017-04-01T21:37:22.284581,,,,,,5.934,,,,,5.934
2017-04-01T21:37:22.284587,,2852,,,,,,,,,2852
2017-04-01T21:37:22.284594,,,,,,,,,31.34,,31.34
2017-04-01T21:37:22.284601,,,,,,,,1540,,,1540
2017-04-01T21:37:22.284608,,,,,,,1.47,,,,1.47
2017-04-01T21:37:22.284614,,,1.001,,,,,,,,1.001
2017-04-01T21:37:22.284621,,,,0,,,,,,,0
2017-04-01T21:37:34.332957,9.11,,,,,,,,,,9.11
2017-04-01T21:37:34.332984,,,,,,,,,,,
2017-04-01T21:37:34.332995,,,,,,5.931,,,,,5.931
2017-04-01T21:37:34.333003,,2855,,,,,,,,,2855
2017-04-01T21:37:34.333010,,,,,,,,,31.1,,31.1
2017-04-01T21:37:34.333017,,,,,,,,1541,,,1541
2017-04-01T21:37:34.333025,,,,,,,1.47,,,,1.47
2017-04-01T21:37:34.333031,,,1.001,,,,,,,,1.001
2017-04-01T21:37:34.333038,,,,0,,,,,,,0
2017-04-01T21:37:46.281086,9.1,,,,,,,,,,9.1
2017-04-01T21:37:46.281119,,,,,,,,,,,
2017-04-01T21:37:46.281132,,,,,,5.932,,,,,5.932
2017-04-01T21:37:46.281140,,2855,,,,,,,,,2855
2017-04-01T21:37:46.281149,,,,,,,,,31.1,,31.1
2017-04-01T21:37:46.281156,,,,,,,,1542,,,1542
2017-04-01T21:37:46.281164,,,,,,,1.47,,,,1.47
2017-04-01T21:37:46.281172,,,1.001,,,,,,,,1.001
2017-04-01T21:37:46.281179,,,,0,,,,,,,0
2017-04-01T21:37:58.763170,9.05,,,,,,,,,,9.05
2017-04-01T21:37:58.763198,,,,,,,,,,,
2017-04-01T21:37:58.763210,,,,,,5.935,,,,,5.935
2017-04-01T21:37:58.763219,,2850,,,,,,,,,2850
2017-04-01T21:37:58.763227,,,,,,,,,31.1,,31.1
2017-04-01T21:37:58.763235,,,,,,,,1539,,,1539
2017-04-01T21:37:58.763242,,,,,,,1.47,,,,1.47
2017-04-01T21:37:58.763250,,,1.001,,,,,,,,1.001
2017-04-01T21:37:58.763257,,,,0,,,,,,,0
2017-04-01T21:38:10.772331,9.01,,,,,,,,,,9.01
2017-04-01T21:38:10.772361,,,,,,,,,,,
2017-04-01T21:38:10.772373,,,,,,5.93,,,,,5.93
2017-04-01T21:38:10.772383,,2855,,,,,,,,,2855
2017-04-01T21:38:10.772391,,,,,,,,,31.1,,31.1
2017-04-01T21:38:10.772399,,,,,,,,1542,,,1542
2017-04-01T21:38:10.772408,,,,,,,1.47,,,,1.47
2017-04-01T21:38:10.772416,,,1.001,,,,,,,,1.001
2017-04-01T21:38:10.772423,,,,0,,,,,,,0
2017-04-01T21:38:22.351870,8.96,,,,,,,,,,8.96
2017-04-01T21:38:22.351899,,,,,,,,,,,
2017-04-01T21:38:22.351910,,,,,,5.932,,,,,5.932
2017-04-01T21:38:22.351917,,2855,,,,,,,,,2855
2017-04-01T21:38:22.351924,,,,,,,,,31.1,,31.1
2017-04-01T21:38:22.351930,,,,,,,,1542,,,1542
2017-04-01T21:38:22.351936,,,,,,,1.47,,,,1.47
2017-04-01T21:38:22.351942,,,1.001,,,,,,,,1.001
2017-04-01T21:38:22.351949,,,,0,,,,,,,0
2017-04-01T21:38:34.428356,8.98,,,,,,,,,,8.98
2017-04-01T21:38:34.428388,,,,,,,,,,,
2017-04-01T21:38:34.428397,,,,,,5.929,,,,,5.929
2017-04-01T21:38:34.428405,,2852,,,,,,,,,2852
2017-04-01T21:38:34.428412,,,,,,,,,31.1,,31.1
2017-04-01T21:38:34.428420,,,,,,,,1540,,,1540
2017-04-01T21:38:34.428428,,,,,,,1.47,,,,1.47
2017-04-01T21:38:34.428434,,,1.001,,,,,,,,1.001
2017-04-01T21:38:34.428441,,,,0,,,,,,,0
2017-04-01T21:38:46.394889,9.02,,,,,,,,,,9.02
2017-04-01T21:38:46.394927,,,,,,,,,,,
2017-04-01T21:38:46.394940,,,,,,5.929,,,,,5.929
2017-04-01T21:38:46.394950,,2854,,,,,,,,,2854
2017-04-01T21:38:46.394959,,,,,,,,,31.1,,31.1
2017-04-01T21:38:46.394967,,,,,,,,1541,,,1541
2017-04-01T21:38:46.394980,,,,,,,1.47,,,,1.47
2017-04-01T21:38:46.394989,,,1.001,,,,,,,,1.001
2017-04-01T21:38:46.394997,,,,0,,,,,,,0
2017-04-01T21:38:58.787127,8.99,,,,,,,,,,8.99
2017-04-01T21:38:58.787160,,,,,,,,,,,
2017-04-01T21:38:58.787174,,,,,,5.929,,,,,5.929
2017-04-01T21:38:58.787184,,2855,,,,,,,,,2855
2017-04-01T21:38:58.787193,,,,,,,,,31.1,,31.1
2017-04-01T21:38:58.787202,,,,,,,,1542,,,1542
2017-04-01T21:38:58.787210,,,,,,,1.47,,,,1.47
2017-04-01T21:38:58.787218,,,1.001,,,,,,,,1.001
2017-04-01T21:38:58.787226,,,,0,,,,,,,0
2017-04-01T21:39:10.730562,8.99,,,,,,,,,,8.99
2017-04-01T21:39:10.730590,,,,,,,,,,,
2017-04-01T21:39:10.730602,,,,,,5.931,,,,,5.931
2017-04-01T21:39:10.730612,,2853,,,,,,,,,2853
2017-04-01T21:39:10.730620,,,,,,,,,31.1,,31.1
2017-04-01T21:39:10.730628,,,,,,,,1540,,,1540
2017-04-01T21:39:10.730636,,,,,,,1.47,,,,1.47
2017-04-01T21:39:10.730644,,,1.001,,,,,,,,1.001
2017-04-01T21:39:10.730652,,,,0,,,,,,,0
2017-04-01T21:39:22.301970,9,,,,,,,,,,9
2017-04-01T21:39:22.301999,,,,,,,,,,,
2017-04-01T21:39:22.302008,,,,,,5.925,,,,,5.925
2017-04-01T21:39:22.302017,,2855,,,,,,,,,2855
2017-04-01T21:39:22.302024,,,,,,,,,30.85,,30.85
2017-04-01T21:39:22.302030,,,,,,,,1541,,,1541
2017-04-01T21:39:22.302037,,,,,,,1.47,,,,1.47
2017-04-01T21:39:22.302044,,,1.001,,,,,,,,1.001
2017-04-01T21:39:22.302050,,,,0,,,,,,,0
2017-04-01T21:39:34.218970,9.03,,,,,,,,,,9.03
2017-04-01T21:39:34.219002,,,,,,,,,,,
2017-04-01T21:39:34.219013,,,,,,5.926,,,,,5.926
2017-04-01T21:39:34.219021,,2854,,,,,,,,,2854
2017-04-01T21:39:34.219027,,,,,,,,,30.85,,30.85
2017-04-01T21:39:34.219034,,,,,,,,1541,,,1541
2017-04-01T21:39:34.219041,,,,,,,1.47,,,,1.47
2017-04-01T21:39:34.219048,,,1.001,,,,,,,,1.001
2017-04-01T21:39:34.219055,,,,0,,,,,,,0
2017-04-01T21:39:46.549429,9,,,,,,,,,,9
2017-04-01T21:39:46.549457,,,,,,,,,,,
2017-04-01T21:39:46.549469,,,,,,5.936,,,,,5.936
2017-04-01T21:39:46.549479,,2856,,,,,,,,,2856
2017-04-01T21:39:46.549488,,,,,,,,,31.59,,31.59
2017-04-01T21:39:46.549497,,,,,,,,1542,,,1542
2017-04-01T21:39:46.549505,,,,,,,1.48,,,,1.48
2017-04-01T21:39:46.549513,,,1.001,,,,,,,,1.001
2017-04-01T21:39:46.549520,,,,0,,,,,,,0
2017-04-01T21:39:58.456399,8.99,,,,,,,,,,8.99
2017-04-01T21:39:58.456430,,,,,,,,,,,
2017-04-01T21:39:58.456444,,,,,,5.935,,,,,5.935
2017-04-01T21:39:58.456455,,2855,,,,,,,,,2855
2017-04-01T21:39:58.456465,,,,,,,,,31.34,,31.34
2017-04-01T21:39:58.456473,,,,,,,,1541,,,1541
2017-04-01T21:39:58.456482,,,,,,,1.47,,,,1.47
2017-04-01T21:39:58.456491,,,1.001,,,,,,,,1.001
2017-04-01T21:39:58.456500,,,,0,,,,,,,0
2017-04-01T21:40:09.954176,9.03,,,,,,,,,,9.03
2017-04-01T21:40:09.954235,,,,,,,,,,,
2017-04-01T21:40:09.954249,,,,,,5.929,,,,,5.929
2017-04-01T21:40:09.954257,,2855,,,,,,,,,2855
2017-04-01T21:40:09.954265,,,,,,,,,31.1,,31.1
2017-04-01T21:40:09.954272,,,,,,,,1542,,,1542
2017-04-01T21:40:09.954279,,,,,,,1.47,,,,1.47
2017-04-01T21:40:09.954287,,,1.001,,,,,,,,1.001
2017-04-01T21:40:09.954419,,,,0,,,,,,,0
2017-04-01T21:40:21.898166,9.02,,,,,,,,,,9.02
2017-04-01T21:40:21.898194,,,,,,,,,,,
2017-04-01T21:40:21.898204,,,,,,5.931,,,,,5.931
2017-04-01T21:40:21.898213,,2855,,,,,,,,,2855
2017-04-01T21:40:21.898221,,,,,,,,,31.34,,31.34
2017-04-01T21:40:21.898228,,,,,,,,1542,,,1542
2017-04-01T21:40:21.898234,,,,,,,1.47,,,,1.47
2017-04-01T21:40:21.898240,,,1.001,,,,,,,,1.001
2017-04-01T21:40:21.898247,,,,0,,,,,,,0
2017-04-01T21:40:33.889602,9,,,,,,,,,,9
2017-04-01T21:40:33.889635,,,,,,,,,,,
2017-04-01T21:40:33.889646,,,,,,5.934,,,,,5.934
2017-04-01T21:40:33.889654,,2855,,,,,,,,,2855
2017-04-01T21:40:33.889662,,,,,,,,,31.1,,31.1
2017-04-01T21:40:33.889669,,,,,,,,1542,,,1542
2017-04-01T21:40:33.889676,,,,,,,1.47,,,,1.47
2017-04-01T21:40:33.889683,,,1.001,,,,,,,,1.001
2017-04-01T21:40:33.889690,,,,0,,,,,,,0
2017-04-01T21:40:46.332920,8.97,,,,,,,,,,8.97
2017-04-01T21:40:46.332958,,,,,,,,,,,
2017-04-01T21:40:46.332973,,,,,,5.927,,,,,5.927
2017-04-01T21:40:46.332984,,2855,,,,,,,,,2855
2017-04-01T21:40:46.332993,,,,,,,,,30.85,,30.85
2017-04-01T21:40:46.333003,,,,,,,,1541,,,1541
2017-04-01T21:40:46.333011,,,,,,,1.47,,,,1.47
2017-04-01T21:40:46.333021,,,1.001,,,,,,,,1.001
2017-04-01T21:40:46.333029,,,,0,,,,,,,0
2017-04-01T21:40:58.306977,8.94,,,,,,,,,,8.94
2017-04-01T21:40:58.307006,,,,,,,,,,,
2017-04-01T21:40:58.307018,,,,,,5.931,,,,,5.931
2017-04-01T21:40:58.307028,,2855,,,,,,,,,2855
2017-04-01T21:40:58.307035,,,,,,,,,31.1,,31.1
2017-04-01T21:40:58.307043,,,,,,,,1542,,,1542
2017-04-01T21:40:58.307051,,,,,,,1.47,,,,1.47
2017-04-01T21:40:58.307059,,,1.001,,,,,,,,1.001
2017-04-01T21:40:58.307067,,,,0,,,,,,,0
2017-04-01T21:41:10.359015,8.98,,,,,,,,,,8.98
2017-04-01T21:41:10.359043,,,,,,,,,,,
2017-04-01T21:41:10.359055,,,,,,5.927,,,,,5.927
2017-04-01T21:41:10.359064,,2852,,,,,,,,,2852
2017-04-01T21:41:10.359072,,,,,,,,,31.1,,31.1
2017-04-01T21:41:10.359080,,,,,,,,1540,,,1540
2017-04-01T21:41:10.359087,,,,,,,1.47,,,,1.47
2017-04-01T21:41:10.359094,,,1.001,,,,,,,,1.001
2017-04-01T21:41:10.359101,,,,0,,,,,,,0
2017-04-01T21:41:21.924894,8.89,,,,,,,,,,8.89
2017-04-01T21:41:21.924931,,,,,,,,,,,
2017-04-01T21:41:21.924945,,,,,,5.928,,,,,5.928
2017-04-01T21:41:21.924955,,2855,,,,,,,,,2855
2017-04-01T21:41:21.924965,,,,,,,,,31.1,,31.1
2017-04-01T21:41:21.924974,,,,,,,,1542,,,1542
2017-04-01T21:41:21.924983,,,,,,,1.47,,,,1.47
2017-04-01T21:41:21.924991,,,1.001,,,,,,,,1.001
2017-04-01T21:41:21.925000,,,,0,,,,,,,0
2017-04-01T21:41:34.374460,8.93,,,,,,,,,,8.93
2017-04-01T21:41:34.374489,,,,,,,,,,,
2017-04-01T21:41:34.374501,,,,,,5.927,,,,,5.927
2017-04-01T21:41:34.374510,,2855,,,,,,,,,2855
2017-04-01T21:41:34.374518,,,,,,,,,31.1,,31.1
2017-04-01T21:41:34.374526,,,,,,,,1541,,,1541
2017-04-01T21:41:34.374534,,,,,,,1.47,,,,1.47
2017-04-01T21:41:34.374543,,,1.001,,,,,,,,1.001
2017-04-01T21:41:34.374550,,,,0,,,,,,,0
2017-04-01T21:41:46.442473,8.93,,,,,,,,,,8.93
2017-04-01T21:41:46.442503,,,,,,,,,,,
2017-04-01T21:41:46.442515,,,,,,5.929,,,,,5.929
2017-04-01T21:41:46.442525,,2849,,,,,,,,,2849
2017-04-01T21:41:46.442533,,,,,,,,,30.85,,30.85
2017-04-01T21:41:46.442540,,,,,,,,1538,,,1538
2017-04-01T21:41:46.442548,,,,,,,1.47,,,,1.47
2017-04-01T21:41:46.442555,,,1.001,,,,,,,,1.001
2017-04-01T21:41:46.442563,,,,0,,,,,,,0
2017-04-01T21:41:57.998508,8.94,,,,,,,,,,8.94
2017-04-01T21:41:57.998548,,,,,,,,,,,
2017-04-01T21:41:57.998578,,,,,,5.926,,,,,5.926
2017-04-01T21:41:57.998591,,2855,,,,,,,,,2855
2017-04-01T21:41:57.998600,,,,,,,,,31.1,,31.1
2017-04-01T21:41:57.998610,,,,,,,,1541,,,1541
2017-04-01T21:41:57.998618,,,,,,,1.47,,,,1.47
2017-04-01T21:41:57.998627,,,1.001,,,,,,,,1.001
2017-04-01T21:41:57.998635,,,,0,,,,,,,0
2017-04-01T21:42:10.420954,8.97,,,,,,,,,,8.97
2017-04-01T21:42:10.420999,,,,,,,,,,,
2017-04-01T21:42:10.421012,,,,,,5.935,,,,,5.935
2017-04-01T21:42:10.421034,,2855,,,,,,,,,2855
2017-04-01T21:42:10.421041,,,,,,,,,31.1,,31.1
2017-04-01T21:42:10.421048,,,,,,,,1541,,,1541
2017-04-01T21:42:10.421054,,,,,,,1.47,,,,1.47
2017-04-01T21:42:10.421061,,,1.001,,,,,,,,1.001
2017-04-01T21:42:10.421067,,,,0,,,,,,,0
2017-04-01T21:42:22.468890,8.95,,,,,,,,,,8.95
2017-04-01T21:42:22.468921,,,,,,,,,,,
2017-04-01T21:42:22.468934,,,,,,5.929,,,,,5.929
2017-04-01T21:42:22.468945,,2850,,,,,,,,,2850
2017-04-01T21:42:22.468954,,,,,,,,,31.1,,31.1
2017-04-01T21:42:22.468963,,,,,,,,1539,,,1539
2017-04-01T21:42:22.468972,,,,,,,1.47,,,,1.47
2017-04-01T21:42:22.468985,,,1.001,,,,,,,,1.001
2017-04-01T21:42:22.468995,,,,0,,,,,,,0
2017-04-01T21:42:34.449393,8.98,,,,,,,,,,8.98
2017-04-01T21:42:34.449425,,,,,,,,,,,
2017-04-01T21:42:34.449438,,,,,,5.93,,,,,5.93
2017-04-01T21:42:34.449450,,2854,,,,,,,,,2854
2017-04-01T21:42:34.449459,,,,,,,,,31.1,,31.1
2017-04-01T21:42:34.449468,,,,,,,,1541,,,1541
2017-04-01T21:42:34.449477,,,,,,,1.47,,,,1.47
2017-04-01T21:42:34.449485,,,1.001,,,,,,,,1.001
2017-04-01T21:42:34.449494,,,,0,,,,,,,0
2017-04-01T21:42:46.376570,8.98,,,,,,,,,,8.98
2017-04-01T21:42:46.376605,,,,,,,,,,,
2017-04-01T21:42:46.376620,,,,,,5.936,,,,,5.936
2017-04-01T21:42:46.376630,,2855,,,,,,,,,2855
2017-04-01T21:42:46.376639,,,,,,,,,30.85,,30.85
2017-04-01T21:42:46.376649,,,,,,,,1541,,,1541
2017-04-01T21:42:46.376658,,,,,,,1.47,,,,1.47
2017-04-01T21:42:46.376667,,,1.001,,,,,,,,1.001
2017-04-01T21:42:46.376676,,,,0,,,,,,,0
2017-04-01T21:42:58.363536,8.98,,,,,,,,,,8.98
2017-04-01T21:42:58.363568,,,,,,,,,,,
2017-04-01T21:42:58.363580,,,,,,5.927,,,,,5.927
2017-04-01T21:42:58.363590,,2849,,,,,,,,,2849
2017-04-01T21:42:58.363598,,,,,,,,,31.1,,31.1
2017-04-01T21:42:58.363606,,,,,,,,1538,,,1538
2017-04-01T21:42:58.363615,,,,,,,1.47,,,,1.47
2017-04-01T21:42:58.363623,,,1.001,,,,,,,,1.001
2017-04-01T21:42:58.363637,,,,0,,,,,,,0
2017-04-01T21:43:09.881683,8.98,,,,,,,,,,8.98
2017-04-01T21:43:09.881711,,,,,,,,,,,
2017-04-01T21:43:09.881754,,,,,,5.937,,,,,5.937
2017-04-01T21:43:09.881766,,2855,,,,,,,,,2855
2017-04-01T21:43:09.881774,,,,,,,,,31.1,,31.1
2017-04-01T21:43:09.881780,,,,,,,,1541,,,1541
2017-04-01T21:43:09.881788,,,,,,,1.47,,,,1.47
2017-04-01T21:43:09.881794,,,1.001,,,,,,,,1.001
2017-04-01T21:43:09.881801,,,,0,,,,,,,0
2017-04-01T21:43:22.204361,8.98,,,,,,,,,,8.98
2017-04-01T21:43:22.204391,,,,,,,,,,,
2017-04-01T21:43:22.204403,,,,,,5.932,,,,,5.932
2017-04-01T21:43:22.204413,,2855,,,,,,,,,2855
2017-04-01T21:43:22.204510,,,,,,,,,31.1,,31.1
2017-04-01T21:43:22.204520,,,,,,,,1542,,,1542
2017-04-01T21:43:22.204529,,,,,,,1.47,,,,1.47
2017-04-01T21:43:22.204538,,,1.001,,,,,,,,1.001
2017-04-01T21:43:22.204546,,,,0,,,,,,,0
2017-04-01T21:43:33.857435,8.96,,,,,,,,,,8.96
2017-04-01T21:43:33.857465,,,,,,,,,,,
2017-04-01T21:43:33.857476,,,,,,5.926,,,,,5.926
2017-04-01T21:43:33.857484,,2849,,,,,,,,,2849
2017-04-01T21:43:33.857491,,,,,,,,,31.1,,31.1
2017-04-01T21:43:33.857498,,,,,,,,1538,,,1538
2017-04-01T21:43:33.857504,,,,,,,1.47,,,,1.47
2017-04-01T21:43:33.857512,,,1.001,,,,,,,,1.001
2017-04-01T21:43:33.857518,,,,0,,,,,,,0
2017-04-01T21:43:46.223362,8.99,,,,,,,,,,8.99
2017-04-01T21:43:46.223395,,,,,,,,,,,
2017-04-01T21:43:46.223410,,,,,,5.93,,,,,5.93
2017-04-01T21:43:46.223420,,2855,,,,,,,,,2855
2017-04-01T21:43:46.223428,,,,,,,,,31.1,,31.1
2017-04-01T21:43:46.223436,,,,,,,,1541,,,1541
2017-04-01T21:43:46.223444,,,,,,,1.47,,,,1.47
2017-04-01T21:43:46.223452,,,1.001,,,,,,,,1.001
2017-04-01T21:43:46.223460,,,,0,,,,,,,0
2017-04-01T21:43:58.145814,9.01,,,,,,,,,,9.01
2017-04-01T21:43:58.145843,,,,,,,,,,,
2017-04-01T21:43:58.145855,,,,,,5.927,,,,,5.927
2017-04-01T21:43:58.145864,,2855,,,,,,,,,2855
2017-04-01T21:43:58.145872,,,,,,,,,31.1,,31.1
2017-04-01T21:43:58.145881,,,,,,,,1541,,,1541
2017-04-01T21:43:58.145888,,,,,,,1.47,,,,1.47
2017-04-01T21:43:58.145896,,,1.001,,,,,,,,1.001
2017-04-01T21:43:58.145904,,,,0,,,,,,,0
2017-04-01T21:44:09.834905,8.98,,,,,,,,,,8.98
2017-04-01T21:44:09.834939,,,,,,,,,,,
